user_id,age,daily_screen_time_hours,social_media_hours,sleep_hours,exercise_minutes,study_work_hours,productivity_score,stress_level,platform
1840,19,2.16,3.97,6.38,103,2.39,33.09,High,Snapchat
1841,19,4.06,4.98,3.33,5,3.12,8.35,Medium,Snapchat
1842,32,10.79,3.62,6.53,108,5.91,43.6,Medium,LinkedIn
1843,44,7.05,1.71,7.52,59,5.05,54.52,High,Instagram
1844,22,5.55,1.84,4.98,62,1.38,58.42,Medium,LinkedIn
1845,42,1.8,1.08,5.93,51,2.89,74.12,Medium,Instagram
1846,43,8.86,5.14,8.57,2,3.67,89.91,Medium,Twitter
1847,37,8.73,6.86,5.83,78,7.53,50.52,Medium,Twitter
1848,29,7.75,0.66,8.98,69,7.57,15.2,High,Instagram
1849,22,6.61,1.0,3.94,5,7.28,40.94,High,LinkedIn
1850,37,5.77,3.93,7.25,36,8.37,16.38,High,LinkedIn
1851,20,7.53,6.03,6.92,50,8.86,19.05,Low,Snapchat
1852,17,3.57,1.68,8.23,26,1.64,1.17,High,Snapchat
1853,42,11.35,2.54,3.55,105,5.44,93.04,Medium,Twitter
1854,36,7.48,2.24,4.68,104,2.34,74.78,Low,Snapchat
1855,30,4.42,3.49,3.79,45,4.19,10.93,Medium,Snapchat
1856,36,5.95,2.19,8.6,117,6.97,92.09,Medium,Snapchat
1857,25,9.86,3.14,5.56,68,6.41,87.17,Low,Twitter
1858,38,2.78,5.96,8.46,102,2.16,91.08,Medium,Snapchat
1859,20,4.22,5.08,4.77,16,7.81,10.63,Medium,Instagram
1860,16,8.47,1.11,3.76,86,8.08,8.91,Low,YouTube
1861,28,4.47,5.28,4.78,16,2.25,7.71,High,YouTube
1862,36,9.72,4.08,6.58,104,6.54,96.73,Medium,Snapchat
1863,41,2.43,7.51,8.07,117,9.51,66.39,High,Snapchat
1864,36,9.39,2.67,5.31,22,1.85,18.62,Medium,Snapchat
1865,33,1.75,5.95,8.49,38,2.48,92.99,Medium,Instagram
1866,47,1.14,5.98,4.47,32,7.89,44.87,Medium,Twitter
1867,32,10.88,2.16,7.16,65,4.03,78.76,Low,YouTube
1868,26,7.39,7.27,7.41,9,9.6,63.98,High,LinkedIn
1869,36,4.87,4.18,4.64,82,6.62,65.32,Medium,Snapchat
1870,41,3.56,5.59,3.16,39,5.35,44.53,High,LinkedIn
1871,19,7.79,1.59,5.19,72,4.04,40.1,Medium,Instagram
1872,49,6.6,2.43,3.27,14,3.15,17.03,Low,Twitter
1873,33,11.91,4.9,8.4,42,6.85,8.01,High,LinkedIn
1874,44,11.82,2.89,8.72,87,6.33,92.87,Low,Snapchat
1875,44,7.99,4.25,7.41,11,4.22,93.73,High,Snapchat
1876,36,5.87,3.31,7.36,21,9.26,64.49,High,Instagram
1877,28,6.4,5.3,4.45,17,7.86,39.42,High,Snapchat
1878,32,8.51,4.15,3.44,65,3.34,3.48,Medium,LinkedIn
1879,24,2.12,0.53,7.81,61,9.49,45.32,Low,Twitter
1880,16,4.61,5.37,6.35,60,7.8,66.24,Medium,Snapchat
1881,17,1.83,3.67,7.09,59,9.07,30.73,Medium,Snapchat
1882,44,1.81,3.06,7.68,78,2.23,34.9,Low,LinkedIn
1883,48,3.15,1.21,5.46,105,1.3,47.76,High,Twitter
1884,25,6.34,2.15,3.87,38,5.44,50.0,Low,LinkedIn
1885,36,9.63,2.18,7.77,72,5.03,74.54,Medium,Instagram
1886,43,6.34,7.52,5.72,21,8.83,50.48,Medium,Snapchat
1887,26,4.69,3.74,7.96,80,2.55,84.68,High,YouTube
1888,49,1.91,0.82,5.63,13,1.21,48.79,Medium,Instagram
1889,23,7.05,1.54,4.3,94,5.76,4.16,Medium,YouTube
1890,37,3.98,1.09,4.03,104,2.6,15.0,Medium,LinkedIn
1891,23,7.76,4.92,7.46,6,1.45,72.1,Medium,YouTube
1892,30,11.75,1.9,6.45,110,1.2,45.73,Medium,Twitter
1893,32,2.22,4.24,5.43,34,2.28,46.66,Medium,Snapchat
1894,38,3.33,3.28,5.95,33,4.38,97.82,Low,Twitter
1895,39,6.2,6.53,6.3,66,8.96,57.57,Medium,Twitter
1896,34,11.65,2.9,4.44,62,7.85,12.58,High,LinkedIn
1897,20,9.49,3.94,5.27,1,5.77,43.94,High,Twitter
1898,47,10.88,5.91,4.75,108,4.87,56.57,Low,YouTube
1899,16,4.67,3.75,5.33,90,5.1,4.71,Medium,Instagram
1900,38,11.91,6.45,6.0,44,8.96,37.1,Low,Instagram
1901,23,2.13,5.46,4.04,62,7.52,96.81,Low,Instagram
1902,28,1.58,3.58,5.36,1,2.55,75.38,High,YouTube
1903,23,10.41,4.28,5.31,115,9.46,37.84,High,Snapchat
1904,38,11.2,7.75,4.72,53,7.96,26.95,Low,YouTube
1905,16,2.0,5.46,8.99,50,1.31,29.03,Medium,Instagram
1906,39,2.25,7.29,3.44,40,5.52,83.01,High,Snapchat
1907,39,1.36,1.84,6.86,4,6.88,40.76,Medium,LinkedIn
1908,32,2.15,4.12,4.05,84,1.55,84.47,Medium,YouTube
1909,20,3.3,7.31,8.04,70,4.18,90.97,Low,Twitter
1910,35,11.67,2.92,8.49,24,6.83,46.96,Low,Twitter
1911,36,8.35,7.76,5.41,108,8.34,94.58,Medium,Twitter
1912,46,9.56,1.23,7.94,0,9.79,30.7,High,YouTube
1913,26,9.54,7.27,4.5,8,2.09,26.74,High,LinkedIn
1914,30,6.89,3.84,3.84,65,6.69,11.62,High,Snapchat
1915,34,9.77,1.05,4.9,66,9.04,25.33,High,YouTube
1916,22,7.55,7.1,5.05,107,7.45,77.49,Medium,YouTube
1917,43,4.46,2.39,5.38,100,6.69,40.97,High,YouTube
1918,20,7.17,0.67,5.24,107,2.93,15.67,High,Snapchat
1919,20,6.87,1.52,5.47,3,8.34,11.6,Low,LinkedIn
1920,45,10.06,5.44,7.26,20,6.06,49.53,High,YouTube
1921,47,11.8,7.83,4.47,60,2.0,54.4,Low,Instagram
1922,23,5.52,1.34,3.11,25,9.42,79.66,High,Snapchat
1923,25,9.4,3.96,5.94,116,9.9,71.77,Low,LinkedIn
1924,47,2.1,1.85,5.69,43,5.84,17.54,Medium,Instagram
1925,43,9.55,6.09,3.36,36,7.99,28.41,High,YouTube
1926,32,5.09,1.39,3.8,77,6.25,69.68,Low,Instagram
1927,46,1.43,2.3,6.06,109,4.8,18.88,High,Twitter
1928,23,5.0,1.97,4.41,9,4.68,80.52,Medium,LinkedIn
1929,40,7.72,4.64,8.27,89,9.68,66.08,Medium,LinkedIn
1930,24,2.31,7.05,4.04,73,4.32,54.1,Medium,Twitter
1931,17,11.16,4.33,3.12,100,5.41,64.78,Medium,Instagram
1932,30,1.85,0.94,5.69,81,3.24,10.87,High,LinkedIn
1933,18,11.23,4.73,8.92,90,3.28,55.25,Medium,YouTube
1934,19,8.78,6.48,6.8,80,4.21,45.68,High,Twitter
1935,29,4.63,1.49,5.12,73,9.32,51.78,Medium,LinkedIn
1936,40,5.3,1.05,3.1,74,4.57,34.43,High,LinkedIn
1937,25,9.15,1.91,5.91,46,5.97,47.35,Medium,Snapchat
1938,36,7.62,6.1,4.24,87,5.91,88.44,Medium,Instagram
1939,27,8.39,4.94,6.89,82,6.25,35.14,Low,Twitter
1940,42,5.28,4.55,6.5,107,8.38,5.45,Medium,LinkedIn
1941,17,6.37,2.37,4.59,79,9.11,26.39,High,Twitter
1942,28,11.89,2.99,3.41,22,2.88,45.98,Low,YouTube
1943,47,3.35,7.74,7.53,119,8.74,53.82,Medium,Snapchat
1944,46,5.6,2.3,6.51,75,5.93,43.29,Medium,Instagram
1945,31,4.21,7.26,8.05,117,9.32,82.83,Low,Instagram
1946,47,9.42,4.85,4.56,53,9.25,91.6,High,YouTube
1947,47,9.4,1.42,6.92,58,4.5,49.19,Low,LinkedIn
1948,49,4.22,4.0,3.71,18,6.87,8.51,Low,Snapchat
1949,26,1.9,7.61,4.75,24,8.84,42.68,Medium,Instagram
1950,25,1.13,3.64,6.94,66,4.46,18.94,High,Twitter
1951,30,5.7,6.98,7.95,12,1.39,29.07,High,YouTube
1952,32,5.51,2.42,4.93,20,4.24,83.46,Low,Instagram
1953,33,11.87,4.78,7.79,21,4.29,53.99,Low,LinkedIn
1954,24,6.17,6.83,7.07,46,8.26,83.03,Medium,Snapchat
1955,40,3.82,7.41,5.09,62,3.79,98.58,Medium,Instagram
1956,29,10.8,4.14,8.26,28,9.05,54.98,Low,LinkedIn
1957,40,6.4,5.3,6.06,48,5.94,91.31,Low,LinkedIn
1958,37,7.59,0.52,6.89,106,6.28,68.66,High,YouTube
1959,45,2.05,2.4,5.97,24,8.26,11.08,Low,LinkedIn
1960,35,5.21,2.59,5.72,22,2.21,42.37,Medium,YouTube
1961,36,11.39,1.2,8.09,75,1.16,66.24,Low,Twitter
1962,47,7.48,2.6,4.77,48,1.51,70.82,High,YouTube
1963,36,4.79,2.91,3.22,117,1.28,86.21,High,Instagram
1964,47,7.88,7.77,8.28,22,7.3,64.09,High,YouTube
1965,45,11.01,5.51,7.95,4,3.2,9.92,High,Snapchat
1966,27,4.01,3.7,5.2,28,8.72,15.1,High,Twitter
1967,33,6.56,7.91,4.11,4,8.95,33.5,Medium,YouTube
1968,36,11.55,1.65,7.05,38,4.2,30.11,High,Twitter
1969,28,2.9,4.07,3.47,98,2.75,22.94,Medium,YouTube
1970,36,8.92,5.35,5.54,34,5.49,62.11,Medium,LinkedIn
1971,23,7.76,0.92,3.52,80,8.34,43.54,High,LinkedIn
1972,22,8.48,5.88,6.59,29,7.16,68.81,High,Instagram
1973,38,4.86,1.25,3.16,55,1.23,39.31,Medium,LinkedIn
1974,47,4.45,1.55,6.78,1,1.06,28.13,Medium,Snapchat
1975,26,8.53,1.7,7.04,14,2.02,55.5,High,LinkedIn
1976,37,3.37,7.47,5.92,50,4.03,10.58,Medium,Snapchat
1977,37,5.62,5.62,4.05,22,5.83,98.88,Low,YouTube
1978,40,3.07,5.42,3.61,105,8.36,65.91,Low,YouTube
1979,37,1.09,4.67,4.88,25,2.29,13.09,Medium,Snapchat
1980,43,11.67,2.7,5.79,10,2.37,62.62,Medium,Instagram
1981,44,5.75,5.16,6.85,23,8.77,8.37,Medium,LinkedIn
1982,28,11.66,3.58,3.01,8,9.32,51.12,Low,Snapchat
1983,33,2.54,1.59,7.27,77,5.96,29.8,Medium,LinkedIn
1984,17,7.46,5.67,7.28,87,8.06,70.38,High,Twitter
1985,44,3.21,1.47,5.67,70,4.08,49.22,Low,Instagram
1986,36,9.69,1.93,5.06,9,9.52,78.8,Medium,YouTube
1987,30,9.62,6.63,8.05,96,9.14,23.75,Low,Snapchat
1988,42,2.24,5.45,7.71,96,8.65,65.96,Low,Twitter
1989,46,11.03,5.23,8.9,109,1.12,69.1,Low,Snapchat
1990,30,3.14,3.64,5.23,90,5.71,48.27,High,Snapchat
1991,38,7.74,3.47,8.44,71,1.24,85.97,High,Snapchat
1992,39,11.84,5.68,3.52,77,7.1,15.52,High,Snapchat
1993,28,10.71,6.05,5.47,70,2.65,76.08,Low,YouTube
1994,37,11.52,4.33,5.79,81,6.76,14.07,Medium,YouTube
1995,48,4.77,7.77,5.65,56,1.88,16.53,Low,YouTube
1996,18,2.16,7.67,6.75,89,7.81,20.95,Medium,Instagram
1997,34,3.07,3.59,4.02,118,7.54,66.45,Medium,YouTube
1998,38,6.51,6.65,8.2,104,1.04,64.26,High,LinkedIn
1999,44,9.73,4.57,6.31,14,8.13,45.14,Medium,YouTube
2000,45,2.65,4.34,8.43,32,2.47,32.13,Medium,Snapchat
2001,40,8.26,0.91,3.02,10,1.98,61.66,High,Snapchat
2002,23,4.56,4.8,6.78,18,5.5,15.27,Medium,LinkedIn
2003,31,4.75,7.25,5.47,41,6.31,63.24,High,Twitter
2004,23,8.28,6.35,6.03,81,1.93,2.18,Low,Snapchat
2005,16,6.14,6.4,7.46,85,3.74,15.3,Medium,Snapchat
2006,20,9.93,1.7,4.36,57,4.67,71.08,High,YouTube
2007,18,2.72,3.19,4.23,99,9.49,87.52,Low,YouTube
2008,16,9.69,2.25,7.22,17,3.26,8.48,Low,Snapchat
2009,19,1.71,2.87,6.13,17,3.34,64.24,High,LinkedIn
2010,47,3.13,4.85,4.4,21,6.93,7.13,Medium,Snapchat
2011,49,8.22,3.24,5.9,88,7.54,88.02,Medium,YouTube
2012,40,10.4,4.71,5.76,117,1.1,39.77,Medium,YouTube
2013,25,3.78,3.79,7.15,51,2.21,74.38,Medium,YouTube
2014,36,4.6,2.65,3.02,43,4.22,18.1,High,LinkedIn
2015,42,6.91,1.22,6.52,30,6.69,86.27,Low,Snapchat
2016,42,3.33,7.19,6.63,8,2.21,43.49,Medium,YouTube
2017,17,9.92,0.59,7.47,49,4.21,21.68,High,Twitter
2018,28,9.51,0.51,8.34,101,1.72,57.67,High,YouTube
2019,24,2.6,6.7,5.64,118,6.14,29.53,Medium,Instagram
2020,37,6.1,7.98,5.06,60,4.84,29.42,Medium,Twitter
2021,41,9.52,5.95,3.61,18,8.09,12.34,Low,YouTube
2022,27,4.71,0.61,5.02,51,6.16,22.18,High,Instagram
2023,32,7.96,2.2,3.41,54,6.93,79.99,High,LinkedIn
2024,29,1.55,7.79,7.82,24,7.04,52.83,Low,Instagram
2025,29,7.7,6.56,7.84,78,6.31,36.14,Medium,Snapchat
2026,49,2.68,4.75,5.5,68,1.14,93.01,Medium,Snapchat
2027,35,10.14,2.28,4.56,74,8.49,79.94,Medium,LinkedIn
2028,26,4.91,0.61,3.71,12,9.25,31.72,Medium,LinkedIn
2029,31,4.1,0.66,8.11,33,5.81,11.96,Low,LinkedIn
2030,46,10.25,5.09,8.26,71,2.01,19.25,High,Instagram
2031,21,1.55,0.66,4.6,24,6.89,67.84,Medium,Instagram
2032,34,5.36,7.95,6.73,90,4.27,56.74,Low,LinkedIn
2033,19,5.07,1.88,4.55,74,1.66,98.1,Low,Instagram
2034,19,4.13,5.83,4.35,63,8.69,2.34,High,Snapchat
2035,35,11.03,1.66,3.13,81,7.41,87.8,Low,YouTube
2036,25,9.26,4.55,6.46,9,8.24,2.41,High,Twitter
2037,39,1.7,1.1,3.9,96,8.17,43.05,Medium,LinkedIn
2038,41,8.86,6.25,3.07,99,4.22,91.74,High,Snapchat
2039,36,6.8,4.89,3.63,16,5.34,66.18,Medium,Instagram
2040,36,10.91,1.15,4.88,112,3.1,58.75,Medium,Twitter
2041,25,4.44,6.86,7.01,4,7.79,32.04,Medium,LinkedIn
2042,19,7.32,4.6,4.22,86,5.72,96.65,Low,Instagram
2043,35,6.51,7.41,8.33,66,6.85,17.65,Low,Instagram
2044,32,6.39,7.37,4.73,102,4.21,27.72,Low,Twitter
2045,22,6.02,7.4,4.99,100,7.11,45.84,Medium,Instagram
2046,19,3.26,1.08,4.31,9,7.04,13.5,Low,Twitter
2047,44,9.31,1.41,4.52,26,7.93,42.93,Medium,Snapchat
2048,29,5.96,7.91,3.44,55,2.4,4.89,Low,LinkedIn
2049,18,11.54,4.16,4.77,6,6.61,92.49,Medium,Instagram
2050,39,3.87,2.29,8.16,112,8.92,32.89,Medium,YouTube
2051,31,8.51,6.27,7.13,28,1.85,63.75,High,Twitter
2052,19,11.35,2.48,8.25,48,9.65,87.18,Medium,Snapchat
2053,39,8.3,5.95,3.63,38,2.87,82.01,High,YouTube
2054,49,10.58,6.78,5.73,69,9.43,87.47,High,LinkedIn
2055,45,10.1,6.38,4.38,8,8.81,72.31,Medium,Snapchat
2056,33,4.96,2.56,7.33,71,7.93,20.18,Low,Twitter
2057,34,7.6,3.51,8.82,60,2.88,37.29,Low,Snapchat
2058,46,2.72,3.6,7.89,77,2.95,51.69,High,Snapchat
2059,34,6.89,4.18,3.21,53,3.33,34.36,Medium,Snapchat
2060,34,3.53,1.76,4.9,101,8.29,95.57,Medium,LinkedIn
2061,37,9.18,3.89,3.17,8,2.69,80.88,Medium,YouTube
2062,39,6.81,4.33,3.24,59,6.23,80.1,High,Snapchat
2063,27,5.52,4.49,3.48,51,8.0,36.75,Medium,Instagram
2064,45,3.96,6.65,4.66,74,5.15,75.73,Low,Snapchat
2065,46,11.99,4.38,4.83,10,8.57,61.79,High,Snapchat
2066,34,1.79,2.23,5.4,103,6.06,38.15,High,LinkedIn
2067,45,1.48,5.47,5.43,34,6.36,31.52,High,LinkedIn
2068,48,3.39,6.48,7.63,74,7.09,79.09,Low,LinkedIn
2069,33,11.68,2.9,3.85,35,8.61,60.08,Low,LinkedIn
2070,43,11.77,5.34,3.95,54,1.04,4.66,High,Snapchat
2071,26,8.2,1.6,6.76,2,4.53,3.15,Low,Snapchat
2072,48,10.68,3.06,6.43,108,9.67,84.36,Low,Twitter
2073,32,3.35,7.32,3.92,82,1.89,9.89,Low,LinkedIn
2074,21,11.69,7.33,8.11,71,3.1,52.42,Medium,Twitter
2075,19,2.57,4.81,4.97,52,6.14,61.26,Medium,YouTube
2076,35,2.11,5.77,5.2,27,8.72,91.68,High,LinkedIn
2077,42,2.23,6.91,5.52,52,1.87,51.94,High,YouTube
2078,30,7.3,7.69,4.94,119,1.04,20.21,Medium,Instagram
2079,21,9.59,4.17,6.34,53,7.18,26.81,High,Snapchat
2080,29,5.03,4.71,5.33,52,6.38,5.84,Medium,Snapchat
2081,26,11.76,3.62,4.56,64,3.44,22.98,Medium,Twitter
2082,24,5.78,1.04,8.43,52,9.62,81.7,High,Snapchat
2083,41,2.65,3.67,4.85,39,6.03,75.93,Medium,YouTube
2084,31,6.13,6.43,7.19,93,6.97,9.11,High,Snapchat
2085,20,8.47,6.54,5.08,40,4.41,48.48,Low,LinkedIn
2086,25,10.15,7.19,5.61,37,9.29,30.88,Low,Instagram
2087,18,6.05,0.89,4.42,74,3.48,65.34,Medium,Twitter
2088,28,7.53,4.45,7.51,28,7.74,96.17,Medium,Twitter
2089,45,3.94,1.31,7.42,30,2.05,63.44,Low,Twitter
2090,21,8.11,2.01,3.13,60,5.84,74.82,Low,LinkedIn
2091,32,11.85,7.25,3.36,73,6.2,40.41,Medium,Snapchat
2092,34,1.54,4.23,8.53,98,2.7,4.24,Low,LinkedIn
2093,41,10.75,6.19,8.33,39,3.91,42.39,Medium,YouTube
2094,20,7.19,0.98,6.04,92,2.61,51.57,Low,Snapchat
2095,44,3.77,3.63,5.96,100,8.61,49.78,Low,LinkedIn
2096,35,11.5,5.56,7.87,1,6.91,24.12,Medium,YouTube
2097,36,6.32,1.5,3.83,47,5.02,48.02,Medium,YouTube
2098,25,4.65,2.94,6.92,0,6.0,72.08,Medium,LinkedIn
2099,20,3.0,0.98,5.86,58,4.1,31.84,Medium,LinkedIn
2100,21,3.69,5.39,7.46,31,4.86,63.77,High,Instagram
2101,41,10.16,7.78,3.18,87,6.57,16.17,High,LinkedIn
2102,19,7.76,6.7,6.56,1,2.9,28.53,Medium,Twitter
2103,16,11.05,7.81,6.34,58,2.21,88.51,High,Snapchat
2104,39,3.55,6.84,8.05,2,9.5,63.04,Low,YouTube
2105,21,2.33,6.91,7.06,72,3.13,9.5,Medium,Twitter
2106,46,1.07,4.83,8.28,48,5.46,27.2,High,Twitter
2107,35,6.59,4.39,8.32,87,7.85,99.4,Medium,YouTube
2108,39,11.98,3.55,5.45,75,6.0,27.74,Low,Snapchat
2109,40,8.64,6.64,3.82,33,6.71,58.47,Low,Instagram
2110,36,4.39,1.87,6.78,119,2.47,55.48,Medium,Instagram
2111,45,10.65,0.92,8.24,61,4.55,40.83,High,Twitter
2112,39,9.6,7.61,3.45,33,7.21,4.34,Medium,Twitter
2113,45,1.17,0.53,6.35,22,2.89,29.15,Medium,LinkedIn
2114,37,9.99,7.83,3.69,18,5.35,95.38,Low,Instagram
2115,43,4.31,5.97,3.16,51,6.3,2.9,Medium,Instagram
2116,22,2.65,2.96,7.08,59,8.1,71.85,High,Snapchat
2117,43,3.49,5.73,7.09,95,2.95,89.38,Medium,LinkedIn
2118,29,6.15,6.63,6.6,112,9.8,76.48,Medium,YouTube
2119,25,5.67,2.34,8.16,27,9.71,33.0,Low,YouTube
2120,31,4.18,6.28,3.49,89,1.11,52.53,Low,Snapchat
2121,31,2.89,6.53,3.63,48,4.31,86.89,Low,YouTube
2122,46,9.38,2.37,8.19,44,1.61,97.57,Low,Instagram
2123,40,11.89,0.81,6.02,75,3.86,10.61,High,Twitter
2124,28,9.56,2.03,4.64,106,6.46,13.31,Low,LinkedIn
2125,21,4.26,2.0,7.43,94,6.48,95.63,Medium,YouTube
2126,24,3.69,0.99,8.37,59,1.87,87.39,Low,YouTube
2127,35,3.39,5.95,7.14,74,7.09,21.9,High,YouTube
2128,33,2.5,3.35,7.75,55,8.62,97.04,High,YouTube
2129,36,7.06,7.13,4.69,103,6.68,21.69,Low,Twitter
2130,19,7.66,2.39,4.73,113,3.79,9.76,Low,Twitter
2131,48,8.76,3.9,8.18,3,1.02,68.51,Low,Snapchat
2132,42,8.48,5.29,6.69,17,6.84,54.44,Low,Instagram
2133,22,4.22,7.08,4.4,28,7.1,24.73,Medium,YouTube
2134,21,4.63,4.43,6.14,110,7.38,92.9,Medium,Snapchat
2135,30,8.5,3.3,7.12,119,1.35,41.02,High,Instagram
2136,33,4.84,7.0,4.31,38,5.65,40.89,Low,Twitter
2137,47,3.34,2.83,6.93,54,4.72,63.55,Low,YouTube
2138,26,5.12,1.1,3.25,57,7.91,23.85,Medium,Twitter
2139,35,3.99,3.84,4.82,46,7.5,59.1,Low,YouTube
2140,39,1.97,6.39,7.04,30,9.56,37.03,Medium,Twitter
2141,30,10.13,0.73,3.9,114,9.08,69.81,High,Snapchat
2142,22,10.38,4.89,4.33,27,6.02,25.52,High,Snapchat
2143,36,3.42,4.96,8.27,26,9.82,19.36,Low,Twitter
2144,41,1.71,7.46,7.05,116,2.35,25.73,Low,Twitter
2145,29,9.13,2.65,5.99,29,1.06,93.66,Low,LinkedIn
2146,36,3.33,2.59,4.27,48,1.97,85.07,Medium,YouTube
2147,33,5.33,3.8,5.05,41,4.2,83.06,Medium,LinkedIn
2148,20,1.71,3.18,6.45,74,7.8,78.29,High,Twitter
2149,18,3.49,6.02,3.93,77,4.45,64.06,Medium,Snapchat
2150,38,9.72,5.31,5.89,67,8.03,10.74,Low,YouTube
2151,41,9.85,6.19,5.45,99,7.69,33.14,High,Snapchat
2152,39,3.28,6.65,5.86,0,8.15,56.63,Low,Twitter
2153,34,4.7,7.42,3.63,43,2.69,11.47,Medium,LinkedIn
2154,40,2.48,3.73,3.64,102,5.64,3.98,Medium,YouTube
2155,36,1.82,7.89,8.78,36,7.41,10.25,Low,LinkedIn
2156,27,11.91,2.12,8.88,32,3.56,11.7,Low,YouTube
2157,48,8.21,5.86,5.56,20,8.54,11.84,High,Snapchat
2158,19,6.96,4.51,7.73,87,8.01,19.83,Medium,Instagram
2159,22,9.42,6.63,6.93,39,2.08,50.41,Medium,YouTube
2160,37,10.24,4.08,3.7,60,2.96,29.26,High,Twitter
2161,48,9.87,6.38,4.78,113,3.14,86.15,High,YouTube
2162,32,1.18,7.48,4.88,12,8.91,87.74,Medium,Twitter
2163,39,3.05,5.99,6.57,112,2.68,92.1,High,Instagram
2164,49,8.2,6.32,6.48,97,6.6,47.64,Medium,Instagram
2165,43,5.13,1.0,8.54,37,1.58,77.63,Medium,Snapchat
2166,37,11.81,2.04,7.74,28,5.97,59.51,High,Snapchat
2167,32,8.32,7.81,8.14,52,2.27,15.29,High,Instagram
2168,49,11.52,5.7,8.35,63,6.18,63.93,High,YouTube
2169,21,3.22,4.71,7.81,35,4.31,83.87,Medium,YouTube
2170,21,10.5,3.25,5.0,103,6.45,35.45,High,Snapchat
2171,49,4.53,0.83,4.29,110,4.55,74.92,Medium,YouTube
2172,16,11.89,3.27,6.43,4,8.69,77.68,Low,YouTube
2173,25,2.73,4.24,7.14,19,7.81,64.71,High,YouTube
2174,36,6.68,2.09,5.32,92,8.6,88.44,Medium,YouTube
2175,20,9.72,1.8,8.09,10,3.0,15.34,Medium,Twitter
2176,17,5.76,4.31,8.76,71,2.34,84.5,Medium,Snapchat
2177,37,6.15,4.89,6.42,27,6.02,61.46,High,Instagram
2178,17,11.85,2.3,5.74,48,8.86,85.71,High,Instagram
2179,25,5.68,4.91,8.06,40,2.0,53.74,Low,Twitter
2180,49,7.64,7.25,3.15,17,3.1,33.47,High,Snapchat
2181,31,1.6,4.05,3.77,29,7.71,89.82,Low,Twitter
2182,37,10.26,6.93,8.07,13,5.19,87.86,Low,Snapchat
2183,27,8.13,7.45,7.39,55,6.43,27.5,Low,Twitter
2184,39,5.44,1.19,5.5,72,6.33,74.67,Low,YouTube
2185,25,1.18,1.22,8.33,73,4.71,10.04,High,Twitter
2186,47,7.51,4.07,5.11,119,7.35,9.51,Low,Twitter
2187,22,1.14,4.91,6.8,88,8.67,51.63,High,LinkedIn
2188,36,1.01,3.69,6.81,51,9.17,4.54,High,Snapchat
2189,35,7.78,2.95,4.11,90,1.42,43.94,High,YouTube
2190,41,3.08,5.31,4.71,65,5.98,79.28,High,Twitter
2191,19,3.11,0.52,8.5,66,1.36,89.06,High,YouTube
2192,37,8.19,7.76,4.1,28,9.11,26.22,Medium,Snapchat
2193,30,1.59,2.24,4.04,119,4.86,8.62,High,Instagram
2194,36,4.45,7.38,5.88,100,9.1,63.43,High,LinkedIn
2195,30,2.64,1.32,3.55,26,2.69,27.22,Low,LinkedIn
2196,37,7.38,2.29,8.37,67,2.46,3.32,Low,Snapchat
2197,43,8.28,2.26,3.6,34,9.17,13.99,Low,LinkedIn
2198,29,8.93,7.97,6.7,90,9.45,93.9,Low,Instagram
2199,42,3.81,0.53,5.04,82,7.9,87.63,Low,YouTube
2200,43,1.98,5.3,7.83,9,3.0,83.13,Low,Twitter
2201,41,1.87,7.02,6.54,25,2.55,34.61,High,Snapchat
2202,17,5.69,5.54,5.33,70,7.73,71.74,High,Snapchat
2203,40,11.4,3.22,8.9,90,6.71,95.74,Low,LinkedIn
2204,18,3.4,7.69,3.4,93,8.85,57.19,Medium,Twitter
2205,23,3.82,7.2,6.47,75,3.49,33.98,Medium,LinkedIn
2206,48,2.11,3.75,8.94,103,3.66,80.13,High,LinkedIn
2207,21,7.66,4.8,7.15,60,7.58,43.6,High,YouTube
2208,38,8.48,7.76,7.44,68,3.41,58.16,Medium,YouTube
2209,40,8.07,7.87,3.19,55,5.16,54.58,Medium,LinkedIn
2210,34,10.47,3.87,3.13,76,5.68,22.52,Low,Instagram
2211,20,6.35,6.86,3.22,63,7.02,1.07,Medium,Snapchat
2212,26,2.48,2.76,8.95,40,4.1,99.88,Low,Instagram
2213,27,4.18,3.29,8.88,3,8.73,42.27,High,Snapchat
2214,25,8.29,1.74,5.01,65,4.62,29.1,High,Twitter
2215,23,7.74,2.07,4.75,36,1.37,76.82,Low,Twitter
2216,39,6.84,5.43,3.88,33,1.6,59.66,High,Instagram
2217,43,8.51,4.33,4.97,49,9.74,88.17,High,LinkedIn
2218,36,8.01,2.23,5.22,69,6.6,78.33,Low,LinkedIn
2219,23,10.69,3.52,7.49,89,5.42,28.9,Medium,Twitter
2220,24,7.45,3.3,8.2,74,8.83,59.63,High,LinkedIn
2221,30,9.56,7.91,7.48,41,7.45,50.77,Medium,YouTube
2222,33,3.74,6.9,6.88,0,2.63,95.55,Medium,Twitter
2223,35,8.46,3.41,7.6,33,1.07,24.72,High,Snapchat
2224,21,10.92,7.35,7.43,84,9.84,29.1,Medium,Snapchat
2225,27,5.24,3.07,5.85,9,6.66,92.12,High,LinkedIn
2226,17,9.57,5.51,5.02,4,5.29,46.32,High,Snapchat
2227,22,8.97,7.75,4.7,89,9.5,46.27,Low,Snapchat
2228,31,1.65,3.43,7.08,43,4.32,86.95,High,Instagram
2229,18,7.4,5.6,8.76,18,7.5,30.31,Low,Instagram
